ds,y
2016-12-09 08:00:00,77512
2016-12-09 09:00:00,77062
2016-12-09 10:00:00,76457
2016-12-09 11:00:00,74813
2016-12-09 12:00:00,73809
2016-12-09 13:00:00,72336
2016-12-09 14:00:00,69363
2016-12-09 15:00:00,66821
2016-12-09 16:00:00,65867
2016-12-09 17:00:00,67225
2016-12-09 18:00:00,72686
2016-12-09 19:00:00,74812
2016-12-09 20:00:00,72764
2016-12-09 21:00:00,69161
2016-12-09 22:00:00,66268
2016-12-09 23:00:00,69589
2016-12-10 00:00:00,68914
2016-12-10 01:00:00,63670
2016-12-10 02:00:00,62305
2016-12-10 03:00:00,59764
2016-12-10 04:00:00,57621
2016-12-10 05:00:00,57454
2016-12-10 06:00:00,59028
2016-12-10 07:00:00,61703
2016-12-10 08:00:00,64415
2016-12-10 09:00:00,66647
2016-12-10 10:00:00,68185
2016-12-10 11:00:00,67603
2016-12-10 12:00:00,67603
2016-12-10 13:00:00,67912
2016-12-10 14:00:00,64239
2016-12-10 15:00:00,61612
2016-12-10 16:00:00,60395
2016-12-10 17:00:00,61619
2016-12-10 18:00:00,67150
2016-12-10 19:00:00,69336
2016-12-10 20:00:00,67967
2016-12-10 21:00:00,65204
2016-12-10 22:00:00,63029
2016-12-10 23:00:00,66955
2016-12-11 00:00:00,67063
2016-12-11 01:00:00,62639
2016-12-11 02:00:00,60869
2016-12-11 03:00:00,58085
2016-12-11 04:00:00,55455
2016-12-11 05:00:00,54595
2016-12-11 06:00:00,55315
2016-12-11 07:00:00,56768
2016-12-11 08:00:00,58602
2016-12-11 09:00:00,60496
2016-12-11 10:00:00,63215
2016-12-11 11:00:00,64060
2016-12-11 12:00:00,64545
2016-12-11 13:00:00,65355
2016-12-11 14:00:00,61176
2016-12-11 15:00:00,58692
2016-12-11 16:00:00,57574
2016-12-11 17:00:00,58976
2016-12-11 18:00:00,64244
2016-12-11 19:00:00,67353
2016-12-11 20:00:00,66688
2016-12-11 21:00:00,64174
2016-12-11 22:00:00,61508
2016-12-11 23:00:00,64551
2016-12-12 00:00:00,64101
2016-12-12 01:00:00,60111
2016-12-12 02:00:00,59221
2016-12-12 03:00:00,57099
2016-12-12 04:00:00,55144
2016-12-12 05:00:00,56014
2016-12-12 06:00:00,60594
2016-12-12 07:00:00,68556
2016-12-12 08:00:00,73859
2016-12-12 09:00:00,73956
2016-12-12 10:00:00,74136
2016-12-12 11:00:00,73840
2016-12-12 12:00:00,74295
2016-12-12 13:00:00,73610
2016-12-12 14:00:00,71865
2016-12-12 15:00:00,70087
2016-12-12 16:00:00,69247
2016-12-12 17:00:00,70578
2016-12-12 18:00:00,75247
2016-12-12 19:00:00,77945
2016-12-12 20:00:00,74841
2016-12-12 21:00:00,70175
2016-12-12 22:00:00,66893
2016-12-12 23:00:00,69682
2016-12-13 00:00:00,68703
2016-12-13 01:00:00,64101
2016-12-13 02:00:00,62788
2016-12-13 03:00:00,60672
2016-12-13 04:00:00,58782
2016-12-13 05:00:00,59325
2016-12-13 06:00:00,63222
2016-12-13 07:00:00,71021
2016-12-13 08:00:00,76083
2016-12-13 09:00:00,75891
2016-12-13 10:00:00,75524
2016-12-13 11:00:00,74648
2016-12-13 12:00:00,74666
2016-12-13 13:00:00,73424
2016-12-13 14:00:00,71262
2016-12-13 15:00:00,69138
2016-12-13 16:00:00,68010
2016-12-13 17:00:00,69321
2016-12-13 18:00:00,74463
2016-12-13 19:00:00,77165
2016-12-13 20:00:00,74305
2016-12-13 21:00:00,69721
2016-12-13 22:00:00,66678
2016-12-13 23:00:00,68853
2016-12-14 00:00:00,68031
2016-12-14 01:00:00,63464
2016-12-14 02:00:00,62325
2016-12-14 03:00:00,60466
2016-12-14 04:00:00,58912
2016-12-14 05:00:00,59459
2016-12-14 06:00:00,63463
2016-12-14 07:00:00,71028
2016-12-14 08:00:00,76711
2016-12-14 09:00:00,76510
2016-12-14 10:00:00,75817
2016-12-14 11:00:00,74601
2016-12-14 12:00:00,73786
2016-12-14 13:00:00,72267
2016-12-14 14:00:00,69998
2016-12-14 15:00:00,67799
2016-12-14 16:00:00,66912
2016-12-14 17:00:00,68527
2016-12-14 18:00:00,74019
2016-12-14 19:00:00,76801
2016-12-14 20:00:00,74199
2016-12-14 21:00:00,69891
2016-12-14 22:00:00,66776
2016-12-14 23:00:00,69440
2016-12-15 00:00:00,68410
2016-12-15 01:00:00,64400
2016-12-15 02:00:00,63364
2016-12-15 03:00:00,61552
2016-12-15 04:00:00,59656
2016-12-15 05:00:00,60199
2016-12-15 06:00:00,64137
2016-12-15 07:00:00,71988
2016-12-15 08:00:00,77241
2016-12-15 09:00:00,76855
2016-12-15 10:00:00,76313
2016-12-15 11:00:00,75446
2016-12-15 12:00:00,75066
2016-12-15 13:00:00,73781
2016-12-15 14:00:00,71598
2016-12-15 15:00:00,69926
2016-12-15 16:00:00,69172
2016-12-15 17:00:00,70470
2016-12-15 18:00:00,75126
2016-12-15 19:00:00,77576
2016-12-15 20:00:00,74428
2016-12-15 21:00:00,69941
2016-12-15 22:00:00,66590
2016-12-15 23:00:00,68827
2016-12-16 00:00:00,67949
2016-12-16 01:00:00,63045
2016-12-16 02:00:00,61826
2016-12-16 03:00:00,59512
2016-12-16 04:00:00,57688
2016-12-16 05:00:00,57886
2016-12-16 06:00:00,61782
2016-12-16 07:00:00,69158
2016-12-16 08:00:00,74453
2016-12-16 09:00:00,74253
2016-12-16 10:00:00,73942
2016-12-16 11:00:00,73001
2016-12-16 12:00:00,72385
2016-12-16 13:00:00,71120
2016-12-16 14:00:00,68622
2016-12-16 15:00:00,66502
2016-12-16 16:00:00,65294
2016-12-16 17:00:00,66442
2016-12-16 18:00:00,71688
2016-12-16 19:00:00,73424
2016-12-16 20:00:00,71082
2016-12-16 21:00:00,67617
2016-12-16 22:00:00,65278
2016-12-16 23:00:00,68511
2016-12-17 00:00:00,67729
2016-12-17 01:00:00,62843
2016-12-17 02:00:00,61655
2016-12-17 03:00:00,59215
2016-12-17 04:00:00,57377
2016-12-17 05:00:00,57049
2016-12-17 06:00:00,58910
2016-12-17 07:00:00,61479
2016-12-17 08:00:00,64583
2016-12-17 09:00:00,66692
2016-12-17 10:00:00,68451
2016-12-17 11:00:00,67637
2016-12-17 12:00:00,67531
2016-12-17 13:00:00,68019
2016-12-17 14:00:00,64288
2016-12-17 15:00:00,61837
2016-12-17 16:00:00,60611
2016-12-17 17:00:00,61789
2016-12-17 18:00:00,67265
2016-12-17 19:00:00,69720
2016-12-17 20:00:00,68370
2016-12-17 21:00:00,65753
2016-12-17 22:00:00,63729
2016-12-17 23:00:00,67732
2016-12-18 00:00:00,67761
2016-12-18 01:00:00,63256
2016-12-18 02:00:00,61807
2016-12-18 03:00:00,59345
2016-12-18 04:00:00,56983
2016-12-18 05:00:00,56238
2016-12-18 06:00:00,57112
2016-12-18 07:00:00,58455
2016-12-18 08:00:00,60626
2016-12-18 09:00:00,62358
2016-12-18 10:00:00,65296
2016-12-18 11:00:00,66807
2016-12-18 12:00:00,67823
2016-12-18 13:00:00,68932
2016-12-18 14:00:00,64989
2016-12-18 15:00:00,62475
2016-12-18 16:00:00,61314
2016-12-18 17:00:00,62396
2016-12-18 18:00:00,67386
2016-12-18 19:00:00,70672
2016-12-18 20:00:00,70178
2016-12-18 21:00:00,67843
2016-12-18 22:00:00,65569
2016-12-18 23:00:00,68792
2016-12-19 00:00:00,68300
2016-12-19 01:00:00,64100
2016-12-19 02:00:00,63063
2016-12-19 03:00:00,60805
2016-12-19 04:00:00,59023
2016-12-19 05:00:00,59741
2016-12-19 06:00:00,63654
2016-12-19 07:00:00,69592
2016-12-19 08:00:00,74701
2016-12-19 09:00:00,76687
2016-12-19 10:00:00,78232
2016-12-19 11:00:00,78593
2016-12-19 12:00:00,79612
2016-12-19 13:00:00,79549
2016-12-19 14:00:00,78134
2016-12-19 15:00:00,76293
2016-12-19 16:00:00,75282
2016-12-19 17:00:00,76161
2016-12-19 18:00:00,79199
2016-12-19 19:00:00,80914
2016-12-19 20:00:00,78176
2016-12-19 21:00:00,73370
2016-12-19 22:00:00,69938
2016-12-19 23:00:00,72813
2016-12-20 00:00:00,71551
2016-12-20 01:00:00,66864
2016-12-20 02:00:00,65518
2016-12-20 03:00:00,63489
2016-12-20 04:00:00,61219
2016-12-20 05:00:00,61598
2016-12-20 06:00:00,65029
2016-12-20 07:00:00,70765
2016-12-20 08:00:00,75530
2016-12-20 09:00:00,77155
2016-12-20 10:00:00,78323
2016-12-20 11:00:00,78465
2016-12-20 12:00:00,79132
2016-12-20 13:00:00,78529
2016-12-20 14:00:00,76823
2016-12-20 15:00:00,75074
2016-12-20 16:00:00,73784
2016-12-20 17:00:00,74711
2016-12-20 18:00:00,78491
2016-12-20 19:00:00,80294
2016-12-20 20:00:00,77791
2016-12-20 21:00:00,73099
2016-12-20 22:00:00,70000
2016-12-20 23:00:00,72626
2016-12-21 00:00:00,71597
2016-12-21 01:00:00,66774
2016-12-21 02:00:00,66576
2016-12-21 03:00:00,64128
2016-12-21 04:00:00,61890
2016-12-21 05:00:00,62171
2016-12-21 06:00:00,65612
2016-12-21 07:00:00,71123
2016-12-21 08:00:00,76140
2016-12-21 09:00:00,77482
2016-12-21 10:00:00,78094
2016-12-21 11:00:00,77940
2016-12-21 12:00:00,78377
2016-12-21 13:00:00,77929
2016-12-21 14:00:00,75881
2016-12-21 15:00:00,73754
2016-12-21 16:00:00,72590
2016-12-21 17:00:00,73194
2016-12-21 18:00:00,76845
2016-12-21 19:00:00,78548
2016-12-21 20:00:00,75968
2016-12-21 21:00:00,71511
2016-12-21 22:00:00,68605
2016-12-21 23:00:00,71136
2016-12-22 00:00:00,69937
2016-12-22 01:00:00,65197
2016-12-22 02:00:00,64038
2016-12-22 03:00:00,61707
2016-12-22 04:00:00,59484
2016-12-22 05:00:00,59692
2016-12-22 06:00:00,62847
2016-12-22 07:00:00,68074
2016-12-22 08:00:00,72357
2016-12-22 09:00:00,73574
2016-12-22 10:00:00,74385
2016-12-22 11:00:00,74167
2016-12-22 12:00:00,74555
2016-12-22 13:00:00,74378
2016-12-22 14:00:00,72166
2016-12-22 15:00:00,69945
2016-12-22 16:00:00,68464
2016-12-22 17:00:00,69061
2016-12-22 18:00:00,73186
2016-12-22 19:00:00,74925
2016-12-22 20:00:00,72636
2016-12-22 21:00:00,68599
2016-12-22 22:00:00,65751
2016-12-22 23:00:00,68695
2016-12-23 00:00:00,67732
2016-12-23 01:00:00,62943
2016-12-23 02:00:00,61840
2016-12-23 03:00:00,59474
2016-12-23 04:00:00,57424
2016-12-23 05:00:00,57471
2016-12-23 06:00:00,60468
2016-12-23 07:00:00,65278
2016-12-23 08:00:00,69721
2016-12-23 09:00:00,71018
2016-12-23 10:00:00,71840
2016-12-23 11:00:00,71593
2016-12-23 12:00:00,71750
2016-12-23 13:00:00,71567
2016-12-23 14:00:00,69082
2016-12-23 15:00:00,67141
2016-12-23 16:00:00,65699
2016-12-23 17:00:00,66089
2016-12-23 18:00:00,70139
2016-12-23 19:00:00,71521
2016-12-23 20:00:00,69199
2016-12-23 21:00:00,65548
2016-12-23 22:00:00,62924
2016-12-23 23:00:00,65658
2016-12-24 00:00:00,64486
2016-12-24 01:00:00,59725
2016-12-24 02:00:00,58313
2016-12-24 03:00:00,55556
2016-12-24 04:00:00,52900
2016-12-24 05:00:00,52071
2016-12-24 06:00:00,52904
2016-12-24 07:00:00,54811
2016-12-24 08:00:00,57202
2016-12-24 09:00:00,58862
2016-12-24 10:00:00,60632
2016-12-24 11:00:00,61022
2016-12-24 12:00:00,61465
2016-12-24 13:00:00,62660
2016-12-24 14:00:00,60264
2016-12-24 15:00:00,58506
2016-12-24 16:00:00,57648
2016-12-24 17:00:00,58753
2016-12-24 18:00:00,62825
2016-12-24 19:00:00,62579
2016-12-24 20:00:00,60069
2016-12-24 21:00:00,57625
2016-12-24 22:00:00,56369
2016-12-24 23:00:00,60551
2016-12-25 00:00:00,61330
2016-12-25 01:00:00,57990
2016-12-25 02:00:00,57003
2016-12-25 03:00:00,53880
2016-12-25 04:00:00,50319
2016-12-25 05:00:00,48352
2016-12-25 06:00:00,48153
2016-12-25 07:00:00,48491
2016-12-25 08:00:00,49360
2016-12-25 09:00:00,50217
2016-12-25 10:00:00,52700
2016-12-25 11:00:00,54458
2016-12-25 12:00:00,55142
2016-12-25 13:00:00,56234
2016-12-25 14:00:00,53039
2016-12-25 15:00:00,50778
2016-12-25 16:00:00,49943
2016-12-25 17:00:00,50700
2016-12-25 18:00:00,54989
2016-12-25 19:00:00,57047
2016-12-25 20:00:00,57423
2016-12-25 21:00:00,56150
2016-12-25 22:00:00,54815
2016-12-25 23:00:00,58081
2016-12-26 00:00:00,57414
2016-12-26 01:00:00,53218
2016-12-26 02:00:00,52309
2016-12-26 03:00:00,50065
2016-12-26 04:00:00,48015
2016-12-26 05:00:00,48075
2016-12-26 06:00:00,50481
2016-12-26 07:00:00,53787
2016-12-26 08:00:00,56988
2016-12-26 09:00:00,58473
2016-12-26 10:00:00,60234
2016-12-26 11:00:00,61189
2016-12-26 12:00:00,62229
2016-12-26 13:00:00,63164
2016-12-26 14:00:00,60690
2016-12-26 15:00:00,58952
2016-12-26 16:00:00,57917
2016-12-26 17:00:00,58688
2016-12-26 18:00:00,63676
2016-12-26 19:00:00,65904
2016-12-26 20:00:00,64505
2016-12-26 21:00:00,61245
2016-12-26 22:00:00,59105
2016-12-26 23:00:00,62501
2016-12-27 00:00:00,61958
2016-12-27 01:00:00,57939
2016-12-27 02:00:00,57172
2016-12-27 03:00:00,55159
2016-12-27 04:00:00,53605
2016-12-27 05:00:00,53842
2016-12-27 06:00:00,56632
2016-12-27 07:00:00,60690
2016-12-27 08:00:00,64589
2016-12-27 09:00:00,66407
2016-12-27 10:00:00,68172
2016-12-27 11:00:00,67852
2016-12-27 12:00:00,67844
2016-12-27 13:00:00,67552
2016-12-27 14:00:00,64466
2016-12-27 15:00:00,62101
2016-12-27 16:00:00,60957
2016-12-27 17:00:00,62445
2016-12-27 18:00:00,68599
2016-12-27 19:00:00,71553
2016-12-27 20:00:00,70021
2016-12-27 21:00:00,66869
2016-12-27 22:00:00,64596
2016-12-27 23:00:00,67914
2016-12-28 00:00:00,67204
2016-12-28 01:00:00,62961
2016-12-28 02:00:00,62350
2016-12-28 03:00:00,60252
2016-12-28 04:00:00,58325
2016-12-28 05:00:00,58403
2016-12-28 06:00:00,61066
2016-12-28 07:00:00,64986
2016-12-28 08:00:00,68804
2016-12-28 09:00:00,70703
2016-12-28 10:00:00,72188
2016-12-28 11:00:00,71462
2016-12-28 12:00:00,71169
2016-12-28 13:00:00,70541
2016-12-28 14:00:00,67050
2016-12-28 15:00:00,64250
2016-12-28 16:00:00,62880
2016-12-28 17:00:00,64294
2016-12-28 18:00:00,70728
2016-12-28 19:00:00,74042
2016-12-28 20:00:00,72468
2016-12-28 21:00:00,68891
2016-12-28 22:00:00,66644
2016-12-28 23:00:00,70238
2016-12-29 00:00:00,69811
2016-12-29 01:00:00,65632
2016-12-29 02:00:00,65091
2016-12-29 03:00:00,63078
2016-12-29 04:00:00,61183
2016-12-29 05:00:00,61369
2016-12-29 06:00:00,64139
2016-12-29 07:00:00,68254
2016-12-29 08:00:00,72138
2016-12-29 09:00:00,73891
2016-12-29 10:00:00,75389
2016-12-29 11:00:00,75032
2016-12-29 12:00:00,75046
2016-12-29 13:00:00,74769
2016-12-29 14:00:00,71522
2016-12-29 15:00:00,68898
2016-12-29 16:00:00,67678
2016-12-29 17:00:00,68800
2016-12-29 18:00:00,75176
2016-12-29 19:00:00,77626
2016-12-29 20:00:00,76003
2016-12-29 21:00:00,72280
2016-12-29 22:00:00,69649
2016-12-29 23:00:00,73108
2016-12-30 00:00:00,72341
2016-12-30 01:00:00,68222
2016-12-30 02:00:00,67149
2016-12-30 03:00:00,64947
2016-12-30 04:00:00,62810
2016-12-30 05:00:00,62800
2016-12-30 06:00:00,65239
2016-12-30 07:00:00,69144
2016-12-30 08:00:00,72846
2016-12-30 09:00:00,74548
2016-12-30 10:00:00,76633
2016-12-30 11:00:00,77216
2016-12-30 12:00:00,77844
2016-12-30 13:00:00,77955
2016-12-30 14:00:00,75022
2016-12-30 15:00:00,72532
2016-12-30 16:00:00,71328
2016-12-30 17:00:00,72289
2016-12-30 18:00:00,77512
2016-12-30 19:00:00,79670
2016-12-30 20:00:00,77763
2016-12-30 21:00:00,74246
2016-12-30 22:00:00,71767
2016-12-30 23:00:00,75061
2016-12-31 00:00:00,74208
2016-12-31 01:00:00,70231
2016-12-31 02:00:00,69334
2016-12-31 03:00:00,66679
2016-12-31 04:00:00,64352
2016-12-31 05:00:00,63724
2016-12-31 06:00:00,64875
2016-12-31 07:00:00,66759
2016-12-31 08:00:00,68987
2016-12-31 09:00:00,71090
2016-12-31 10:00:00,74117
2016-12-31 11:00:00,75163
2016-12-31 12:00:00,75919
2016-12-31 13:00:00,77745
2016-12-31 14:00:00,74882
2016-12-31 15:00:00,72425
2016-12-31 16:00:00,71390
2016-12-31 17:00:00,72247
2016-12-31 18:00:00,77355
2016-12-31 19:00:00,77739
2016-12-31 20:00:00,75634
2016-12-31 21:00:00,72356
2016-12-31 22:00:00,70776
2016-12-31 23:00:00,75402
2017-01-01 00:00:00,76240
2017-01-01 01:00:00,72916
2017-01-01 02:00:00,72169
2017-01-01 03:00:00,69699
2017-01-01 04:00:00,66467
2017-01-01 05:00:00,64286
2017-01-01 06:00:00,63972
2017-01-01 07:00:00,63816
2017-01-01 08:00:00,64142
2017-01-01 09:00:00,64358
2017-01-01 10:00:00,66343
2017-01-01 11:00:00,68083
2017-01-01 12:00:00,69505
2017-01-01 13:00:00,71717
2017-01-01 14:00:00,69010
2017-01-01 15:00:00,66431
2017-01-01 16:00:00,65325
2017-01-01 17:00:00,65737
2017-01-01 18:00:00,70792
2017-01-01 19:00:00,73789
2017-01-01 20:00:00,73860
2017-01-01 21:00:00,71997
2017-01-01 22:00:00,69283
2017-01-01 23:00:00,72515
2017-01-02 00:00:00,71234
2017-01-02 01:00:00,66704
2017-01-02 02:00:00,65627
2017-01-02 03:00:00,63510
2017-01-02 04:00:00,61607
2017-01-02 05:00:00,61921
2017-01-02 06:00:00,64466
2017-01-02 07:00:00,69032
2017-01-02 08:00:00,73017
2017-01-02 09:00:00,75086
2017-01-02 10:00:00,76987
2017-01-02 11:00:00,78283
2017-01-02 12:00:00,79772
2017-01-02 13:00:00,80389
2017-01-02 14:00:00,78165
2017-01-02 15:00:00,76100
2017-01-02 16:00:00,74947
2017-01-02 17:00:00,75759
2017-01-02 18:00:00,80720
2017-01-02 19:00:00,83561
2017-01-02 20:00:00,80840
2017-01-02 21:00:00,76499
2017-01-02 22:00:00,73265
2017-01-02 23:00:00,76223
2017-01-03 00:00:00,75040
2017-01-03 01:00:00,70905
2017-01-03 02:00:00,70035
2017-01-03 03:00:00,68087
2017-01-03 04:00:00,66379
2017-01-03 05:00:00,66614
2017-01-03 06:00:00,70319
2017-01-03 07:00:00,77734
2017-01-03 08:00:00,82904
2017-01-03 09:00:00,83611
2017-01-03 10:00:00,84323
2017-01-03 11:00:00,84070
2017-01-03 12:00:00,84284
2017-01-03 13:00:00,83589
2017-01-03 14:00:00,81605
2017-01-03 15:00:00,79224
2017-01-03 16:00:00,78342
2017-01-03 17:00:00,79187
2017-01-03 18:00:00,84996
2017-01-03 19:00:00,88273
2017-01-03 20:00:00,85175
2017-01-03 21:00:00,80385
2017-01-03 22:00:00,76907
2017-01-03 23:00:00,79390
2017-01-04 00:00:00,78360
2017-01-04 01:00:00,74062
2017-01-04 02:00:00,73890
2017-01-04 03:00:00,71683
2017-01-04 04:00:00,69575
2017-01-04 05:00:00,69675
2017-01-04 06:00:00,73305
2017-01-04 07:00:00,80212
2017-01-04 08:00:00,85291
2017-01-04 09:00:00,85946
2017-01-04 10:00:00,86270
2017-01-04 11:00:00,86134
2017-01-04 12:00:00,86321
2017-01-04 13:00:00,85692
2017-01-04 14:00:00,83603
2017-01-04 15:00:00,80945
2017-01-04 16:00:00,79728
2017-01-04 17:00:00,79852
2017-01-04 18:00:00,84728
2017-01-04 19:00:00,87584
2017-01-04 20:00:00,84146
2017-01-04 21:00:00,79385
2017-01-04 22:00:00,75943
2017-01-04 23:00:00,78254
2017-01-05 00:00:00,77369
2017-01-05 01:00:00,72971
2017-01-05 02:00:00,72577
2017-01-05 03:00:00,70095
2017-01-05 04:00:00,67828
2017-01-05 05:00:00,68301
2017-01-05 06:00:00,71878
2017-01-05 07:00:00,79329
2017-01-05 08:00:00,84225
2017-01-05 09:00:00,84291
2017-01-05 10:00:00,84406
2017-01-05 11:00:00,83493
2017-01-05 12:00:00,83020
2017-01-05 13:00:00,81747
2017-01-05 14:00:00,79415
2017-01-05 15:00:00,76957
2017-01-05 16:00:00,76136
2017-01-05 17:00:00,76970
2017-01-05 18:00:00,83202
2017-01-05 19:00:00,87254
2017-01-05 20:00:00,84390
2017-01-05 21:00:00,80110
2017-01-05 22:00:00,76856
2017-01-05 23:00:00,80182
2017-01-06 00:00:00,78935
2017-01-06 01:00:00,75007
2017-01-06 02:00:00,75301
2017-01-06 03:00:00,73434
2017-01-06 04:00:00,71503
2017-01-06 05:00:00,71991
2017-01-06 06:00:00,75961
2017-01-06 07:00:00,83300
2017-01-06 08:00:00,88810
2017-01-06 09:00:00,89215
2017-01-06 10:00:00,89118
2017-01-06 11:00:00,87596
2017-01-06 12:00:00,86599
2017-01-06 13:00:00,85060
2017-01-06 14:00:00,82036
2017-01-06 15:00:00,79203
2017-01-06 16:00:00,78005
2017-01-06 17:00:00,79009
2017-01-06 18:00:00,85921
2017-01-06 19:00:00,88732
2017-01-06 20:00:00,86609
2017-01-06 21:00:00,82638
2017-01-06 22:00:00,79635
2017-01-06 23:00:00,82854
2017-01-07 00:00:00,81970
2017-01-07 01:00:00,77864
2017-01-07 02:00:00,77761
2017-01-07 03:00:00,74989
2017-01-07 04:00:00,72746
2017-01-07 05:00:00,71883
2017-01-07 06:00:00,73135
2017-01-07 07:00:00,74991
2017-01-07 08:00:00,78247
2017-01-07 09:00:00,80496
2017-01-07 10:00:00,82776
2017-01-07 11:00:00,82741
2017-01-07 12:00:00,82840
2017-01-07 13:00:00,83555
2017-01-07 14:00:00,79762
2017-01-07 15:00:00,76756
2017-01-07 16:00:00,75097
2017-01-07 17:00:00,75149
2017-01-07 18:00:00,80222
2017-01-07 19:00:00,82696
2017-01-07 20:00:00,80996
2017-01-07 21:00:00,77825
2017-01-07 22:00:00,74960
2017-01-07 23:00:00,78732
2017-01-08 00:00:00,78152
2017-01-08 01:00:00,73756
2017-01-08 02:00:00,72672
2017-01-08 03:00:00,69227
2017-01-08 04:00:00,66422
2017-01-08 05:00:00,64969
2017-01-08 06:00:00,65319
2017-01-08 07:00:00,65965
2017-01-08 08:00:00,67335
2017-01-08 09:00:00,68882
2017-01-08 10:00:00,71720
2017-01-08 11:00:00,73676
2017-01-08 12:00:00,74916
2017-01-08 13:00:00,75892
2017-01-08 14:00:00,71581
2017-01-08 15:00:00,68557
2017-01-08 16:00:00,66896
2017-01-08 17:00:00,66653
2017-01-08 18:00:00,71452
2017-01-08 19:00:00,75570
2017-01-08 20:00:00,74859
2017-01-08 21:00:00,72438
2017-01-08 22:00:00,69890
2017-01-08 23:00:00,72765
2017-01-09 00:00:00,72238
2017-01-09 01:00:00,67997
2017-01-09 02:00:00,67603
2017-01-09 03:00:00,65339
2017-01-09 04:00:00,63510
2017-01-09 05:00:00,64008
2017-01-09 06:00:00,68048
2017-01-09 07:00:00,74961
2017-01-09 08:00:00,80265
2017-01-09 09:00:00,80914
2017-01-09 10:00:00,81263
2017-01-09 11:00:00,81032
2017-01-09 12:00:00,81361
2017-01-09 13:00:00,80690
2017-01-09 14:00:00,79021
2017-01-09 15:00:00,76951
2017-01-09 16:00:00,75837
2017-01-09 17:00:00,76281
2017-01-09 18:00:00,80476
2017-01-09 19:00:00,83320
2017-01-09 20:00:00,80165
2017-01-09 21:00:00,75574
2017-01-09 22:00:00,72083
2017-01-09 23:00:00,74590
2017-01-10 00:00:00,73185
2017-01-10 01:00:00,68687
2017-01-10 02:00:00,68183
2017-01-10 03:00:00,65826
2017-01-10 04:00:00,63824
2017-01-10 05:00:00,63925
2017-01-10 06:00:00,67562
2017-01-10 07:00:00,75063
2017-01-10 08:00:00,79962
2017-01-10 09:00:00,80243
2017-01-10 10:00:00,80521
2017-01-10 11:00:00,80367
2017-01-10 12:00:00,80874
2017-01-10 13:00:00,80306
2017-01-10 14:00:00,78854
2017-01-10 15:00:00,76867
2017-01-10 16:00:00,75950
2017-01-10 17:00:00,76173
2017-01-10 18:00:00,80644
2017-01-10 19:00:00,83085
2017-01-10 20:00:00,79935
2017-01-10 21:00:00,75169
2017-01-10 22:00:00,71186
2017-01-10 23:00:00,73583
2017-01-11 00:00:00,72583
2017-01-11 01:00:00,67864
2017-01-11 02:00:00,67013
2017-01-11 03:00:00,65122
2017-01-11 04:00:00,62947
2017-01-11 05:00:00,63197
2017-01-11 06:00:00,66996
2017-01-11 07:00:00,73759
2017-01-11 08:00:00,78842
2017-01-11 09:00:00,79296
2017-01-11 10:00:00,79443
2017-01-11 11:00:00,78714
2017-01-11 12:00:00,79199
2017-01-11 13:00:00,78687
2017-01-11 14:00:00,77245
2017-01-11 15:00:00,74882
2017-01-11 16:00:00,73565
2017-01-11 17:00:00,73407
2017-01-11 18:00:00,77599
2017-01-11 19:00:00,80624
2017-01-11 20:00:00,77619
2017-01-11 21:00:00,73281
2017-01-11 22:00:00,69667
2017-01-11 23:00:00,71707
2017-01-12 00:00:00,70872
2017-01-12 01:00:00,66324
2017-01-12 02:00:00,65177
2017-01-12 03:00:00,63249
2017-01-12 04:00:00,61072
2017-01-12 05:00:00,60953
2017-01-12 06:00:00,64452
2017-01-12 07:00:00,71621
2017-01-12 08:00:00,76872
2017-01-12 09:00:00,76819
2017-01-12 10:00:00,77020
2017-01-12 11:00:00,76633
2017-01-12 12:00:00,77125
2017-01-12 13:00:00,76665
2017-01-12 14:00:00,75279
2017-01-12 15:00:00,73821
2017-01-12 16:00:00,73101
2017-01-12 17:00:00,73706
2017-01-12 18:00:00,77696
2017-01-12 19:00:00,80300
2017-01-12 20:00:00,77040
2017-01-12 21:00:00,72330
2017-01-12 22:00:00,69172
2017-01-12 23:00:00,71036
2017-01-13 00:00:00,70867
2017-01-13 01:00:00,66822
2017-01-13 02:00:00,65833
2017-01-13 03:00:00,64036
2017-01-13 04:00:00,62356
2017-01-13 05:00:00,62930
2017-01-13 06:00:00,66874
2017-01-13 07:00:00,74243
2017-01-13 08:00:00,79688
2017-01-13 09:00:00,80433
2017-01-13 10:00:00,80692
2017-01-13 11:00:00,80047
2017-01-13 12:00:00,80243
2017-01-13 13:00:00,79412
2017-01-13 14:00:00,77873
2017-01-13 15:00:00,76018
2017-01-13 16:00:00,75105
2017-01-13 17:00:00,75578
2017-01-13 18:00:00,80527
2017-01-13 19:00:00,82967
2017-01-13 20:00:00,80430
2017-01-13 21:00:00,76243
2017-01-13 22:00:00,73164
2017-01-13 23:00:00,76043
2017-01-14 00:00:00,75016
2017-01-14 01:00:00,70401
2017-01-14 02:00:00,69093
2017-01-14 03:00:00,66614
2017-01-14 04:00:00,64363
2017-01-14 05:00:00,63798
2017-01-14 06:00:00,65292
2017-01-14 07:00:00,67265
2017-01-14 08:00:00,70400
2017-01-14 09:00:00,72825
2017-01-14 10:00:00,74829
2017-01-14 11:00:00,74374
2017-01-14 12:00:00,74699
2017-01-14 13:00:00,75554
2017-01-14 14:00:00,72129
2017-01-14 15:00:00,69635
2017-01-14 16:00:00,68225
2017-01-14 17:00:00,68626
